latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,ortho_height_m_cgvd2013,rcvr_clk_ns
-46.558133477777766,-67.43281145833333,34.4816,15.33500,306,2019,34.4816,-10748467.031
-46.55813348333332,-67.43281146111111,34.4805,15.33528,306,2019,34.4805,-10748304.030
-46.55813348055555,-67.43281146666669,34.4799,15.33555,306,2019,34.4799,-10748141.018
-46.558133477777766,-67.43281146944445,34.4789,15.33583,306,2019,34.4789,-10747978.085
-46.55813348333332,-67.43281147500001,34.4789,15.33611,306,2019,34.4789,-10747815.154
-46.55813348611111,-67.43281148055556,34.4788,15.33639,306,2019,34.4788,-10747652.159
-46.55813348611111,-67.43281148611112,34.4784,15.33666,306,2019,34.4784,-10747489.228
-46.558133491666666,-67.43281149166667,34.4783,15.33694,306,2019,34.4783,-10747326.334
-46.558133491666666,-67.43281149166667,34.478,15.33722,306,2019,34.4780,-10747163.485
-46.558133491666666,-67.43281149444445,34.4771,15.33750,306,2019,34.4771,-10747000.652
-46.55813349444445,-67.43281149722223,34.4764,15.33778,306,2019,34.4764,-10746837.827
-46.55813349722223,-67.43281150277777,34.476,15.33805,306,2019,34.4760,-10746675.520
-46.55813350277778,-67.43281150555555,34.4757,15.33833,306,2019,34.4757,-10746513.780
-46.558133505555546,-67.43281150555555,34.4751,15.33861,306,2019,34.4751,-10746351.237
-46.5581335111111,-67.43281150555555,34.4744,15.33889,306,2019,34.4744,-10746188.662
-46.558133519444425,-67.43281149999999,34.4741,15.33916,306,2019,34.4741,-10746025.458
-46.558133524999995,-67.43281149722223,34.4739,15.33944,306,2019,34.4739,-10745862.399
-46.55813352777778,-67.43281149722223,34.4736,15.33972,306,2019,34.4736,-10745698.913
-46.55813353333333,-67.43281149999999,34.4738,15.34000,306,2019,34.4738,-10745535.563
-46.55813353611111,-67.43281150555555,34.4748,15.34028,306,2019,34.4748,-10745371.819
-46.55813354444444,-67.43281150833334,34.4753,15.34055,306,2019,34.4753,-10745208.335
-46.55813354999999,-67.43281150833334,34.4764,15.34083,306,2019,34.4764,-10745044.400
-46.55813355555555,-67.43281150555555,34.4771,15.34111,306,2019,34.4771,-10744880.242
-46.55813355833333,-67.43281150555555,34.478,15.34139,306,2019,34.4780,-10744715.975
-46.55813356388889,-67.43281150277777,34.4786,15.34166,306,2019,34.4786,-10744551.825
-46.55813356666666,-67.43281150277777,34.4791,15.34194,306,2019,34.4791,-10744387.781
-46.55813356944444,-67.43281150277777,34.4791,15.34222,306,2019,34.4791,-10744223.783
-46.55813356666666,-67.43281149999999,34.4787,15.34250,306,2019,34.4787,-10744059.956
-46.55813356666666,-67.43281149999999,34.4782,15.34278,306,2019,34.4782,-10743896.119
-46.55813356666666,-67.43281149722223,34.4772,15.34305,306,2019,34.4772,-10743732.346
-46.55813356666666,-67.43281149166667,34.4758,15.34333,306,2019,34.4758,-10743568.646
-46.55813356388889,-67.43281148611112,34.4744,15.34361,306,2019,34.4744,-10743404.905
-46.55813356388889,-67.43281148333334,34.4728,15.34389,306,2019,34.4728,-10743241.126
-46.55813355833333,-67.43281148333334,34.472,15.34416,306,2019,34.4720,-10743077.444
-46.55813355833333,-67.43281148333334,34.4719,15.34444,306,2019,34.4719,-10742913.832
-46.558133552777775,-67.43281148888889,34.4725,15.34472,306,2019,34.4725,-10742750.114
-46.558133552777775,-67.43281149444445,34.473,15.34500,306,2019,34.4730,-10742586.364
-46.55813354999999,-67.43281149722223,34.4734,15.34528,306,2019,34.4734,-10742422.839
-46.55813354999999,-67.43281150277777,34.4731,15.34555,306,2019,34.4731,-10742259.328
-46.558133552777775,-67.43281150833334,34.4728,15.34583,306,2019,34.4728,-10742095.697
-46.558133552777775,-67.4328115138889,34.4724,15.34611,306,2019,34.4724,-10741932.131
-46.55813355555555,-67.43281151944444,34.4719,15.34639,306,2019,34.4719,-10741768.647
-46.55813355833333,-67.432811525,34.4715,15.34666,306,2019,34.4715,-10741605.284
-46.558133552777775,-67.43281153333334,34.471,15.34694,306,2019,34.4710,-10741441.864
-46.55813354999999,-67.43281154166668,34.4712,15.34722,306,2019,34.4712,-10741278.850
-46.558133541666656,-67.43281155555555,34.4711,15.34750,306,2019,34.4711,-10741115.479
-46.55813353611111,-67.43281156388892,34.4716,15.34778,306,2019,34.4716,-10740952.352
-46.55813353333333,-67.43281157500002,34.4722,15.34805,306,2019,34.4722,-10740788.760
-46.55813352777778,-67.4328115888889,34.473,15.34833,306,2019,34.4730,-10740625.337
-46.558133519444425,-67.43281160000002,34.4734,15.34861,306,2019,34.4734,-10740461.471
-46.558133513888876,-67.43281161111112,34.4739,15.34889,306,2019,34.4739,-10740298.010
-46.558133505555546,-67.432811625,34.4747,15.34916,306,2019,34.4747,-10740134.600
-46.55813349444445,-67.43281164166667,34.4754,15.34944,306,2019,34.4754,-10739970.242
-46.55813348055555,-67.43281165833334,34.4754,15.34972,306,2019,34.4754,-10739805.544
-46.55813346666667,-67.43281167500001,34.4751,15.35000,306,2019,34.4751,-10739640.899
-46.55813345833333,-67.43281168888889,34.4745,15.35028,306,2019,34.4745,-10739476.344
-46.55813344722221,-67.43281170833335,34.474,15.35055,306,2019,34.4740,-10739311.916
-46.5581334361111,-67.43281172500001,34.4736,15.35083,306,2019,34.4736,-10739147.572
-46.558133427777776,-67.4328117388889,34.4732,15.35111,306,2019,34.4732,-10738983.418
-46.55813341944443,-67.43281175277778,34.4729,15.35139,306,2019,34.4729,-10738819.276
-46.558133408333326,-67.43281175833334,34.4718,15.35166,306,2019,34.4718,-10738655.197
-46.55813339444444,-67.43281176666669,34.4716,15.35194,306,2019,34.4716,-10738491.198
-46.55813338333333,-67.43281177777779,34.4718,15.35222,306,2019,34.4718,-10738327.426
-46.55813336944444,-67.43281179166667,34.4723,15.35250,306,2019,34.4723,-10738163.630
-46.558133358333336,-67.43281180555557,34.4728,15.35278,306,2019,34.4728,-10737999.804
-46.558133344444435,-67.43281181388889,34.4729,15.35305,306,2019,34.4729,-10737836.021
-46.55813333055555,-67.432811825,34.4732,15.35333,306,2019,34.4732,-10737672.351
-46.55813331388888,-67.43281183611113,34.4735,15.35361,306,2019,34.4735,-10737508.739
-46.55813329722222,-67.43281184444444,34.4734,15.35389,306,2019,34.4734,-10737345.093
-46.5581332861111,-67.43281185555556,34.4732,15.35416,306,2019,34.4732,-10737181.521
-46.55813327777778,-67.43281186666667,34.4731,15.35444,306,2019,34.4731,-10737017.977
-46.558133263888884,-67.43281187777778,34.4723,15.35472,306,2019,34.4723,-10736854.515
-46.55813325555555,-67.43281188611111,34.4711,15.35500,306,2019,34.4711,-10736691.182
-46.558133247222216,-67.43281189166667,34.4698,15.35527,306,2019,34.4698,-10736528.048
-46.558133238888885,-67.43281189444446,34.4684,15.35555,306,2019,34.4684,-10736365.633
-46.558133230555555,-67.43281190000002,34.4676,15.35583,306,2019,34.4676,-10736202.595
-46.558133230555555,-67.43281190000002,34.4667,15.35611,306,2019,34.4667,-10736039.637
-46.55813322777777,-67.4328119027778,34.4661,15.35639,306,2019,34.4661,-10735876.215
-46.558133225,-67.43281191111112,34.4664,15.35666,306,2019,34.4664,-10735712.785
-46.55813321944443,-67.43281192500004,34.4672,15.35694,306,2019,34.4672,-10735549.039
-46.558133208333324,-67.4328119388889,34.4681,15.35722,306,2019,34.4681,-10735385.612
-46.55813320555555,-67.43281194444445,34.4688,15.35750,306,2019,34.4688,-10735221.719
-46.5581332,-67.43281194722223,34.4693,15.35778,306,2019,34.4693,-10735057.976
-46.5581332,-67.43281195277778,34.4694,15.35805,306,2019,34.4694,-10734893.841
-46.5581332,-67.43281195555556,34.4695,15.35833,306,2019,34.4695,-10734729.536
-46.558133202777775,-67.43281195555556,34.4702,15.35861,306,2019,34.4702,-10734565.157
-46.558133202777775,-67.43281195555556,34.471,15.35889,306,2019,34.4710,-10734400.779
-46.558133202777775,-67.43281195555556,34.4715,15.35916,306,2019,34.4715,-10734236.527
-46.558133208333324,-67.43281195555556,34.4719,15.35944,306,2019,34.4719,-10734072.429
-46.5581332111111,-67.43281195555556,34.4725,15.35972,306,2019,34.4725,-10733908.337
-46.5581332111111,-67.43281195833333,34.4727,15.36000,306,2019,34.4727,-10733744.266
-46.5581332111111,-67.43281195833333,34.4733,15.36028,306,2019,34.4733,-10733580.355
-46.55813321388888,-67.43281195555556,34.4731,15.36055,306,2019,34.4731,-10733416.610
-46.55813322222222,-67.43281195277778,34.4726,15.36083,306,2019,34.4726,-10733252.943
-46.558133225,-67.43281195277778,34.4725,15.36111,306,2019,34.4725,-10733089.335
-46.558133230555555,-67.43281194722223,34.4723,15.36139,306,2019,34.4723,-10732925.695
-46.55813323333333,-67.43281194444445,34.4719,15.36166,306,2019,34.4719,-10732762.080
-46.55813323611111,-67.4328119388889,34.4712,15.36194,306,2019,34.4712,-10732598.494
-46.55813323611111,-67.43281193611112,34.471,15.36222,306,2019,34.4710,-10732434.861
-46.558133230555555,-67.43281193611112,34.4708,15.36250,306,2019,34.4708,-10732271.282
-46.55813322777777,-67.43281194444445,34.4708,15.36278,306,2019,34.4708,-10732107.829
-46.55813322222222,-67.43281195,34.4708,15.36305,306,2019,34.4708,-10731944.454
-46.55813321944443,-67.43281195277778,34.4705,15.36333,306,2019,34.4705,-10731781.157
-46.55813321666665,-67.43281195277778,34.4701,15.36361,306,2019,34.4701,-10731618.077
-46.55813321388888,-67.43281195277778,34.4701,15.36389,306,2019,34.4701,-10731455.230
-46.55813321388888,-67.43281195,34.47,15.36416,306,2019,34.4700,-10731292.946
-46.55813321388888,-67.43281194444445,34.4695,15.36444,306,2019,34.4695,-10731130.142
-46.55813321388888,-67.4328119388889,34.4695,15.36472,306,2019,34.4695,-10730967.746
-46.55813321666665,-67.43281192777778,34.4686,15.36500,306,2019,34.4686,-10730805.421
-46.55813321666665,-67.43281191944446,34.4683,15.36528,306,2019,34.4683,-10730642.106
-46.55813322222222,-67.43281191111112,34.468,15.36555,306,2019,34.4680,-10730478.715
-46.55813322222222,-67.43281190000002,34.4679,15.36583,306,2019,34.4679,-10730314.920
-46.55813322222222,-67.43281189444446,34.4682,15.36611,306,2019,34.4682,-10730151.321
-46.558133225,-67.43281188888889,34.4688,15.36639,306,2019,34.4688,-10729987.397
-46.558133230555555,-67.43281188888889,34.4694,15.36666,306,2019,34.4694,-10729823.195
-46.558133238888885,-67.43281188333334,34.4697,15.36694,306,2019,34.4697,-10729658.953
-46.558133247222216,-67.43281188055556,34.4698,15.36722,306,2019,34.4698,-10729494.817
-46.55813325555555,-67.43281187500001,34.4701,15.36750,306,2019,34.4701,-10729330.802
-46.558133263888884,-67.43281187222223,34.4704,15.36778,306,2019,34.4704,-10729167.018
-46.558133272222214,-67.43281186944446,34.4701,15.36805,306,2019,34.4701,-10729003.342
-46.55813327777778,-67.43281186666667,34.4704,15.36833,306,2019,34.4704,-10728839.794
-46.5581332861111,-67.43281186666667,34.471,15.36861,306,2019,34.4710,-10728676.379
-46.558133291666664,-67.43281186666667,34.4711,15.36889,306,2019,34.4711,-10728513.131
-46.55813329722222,-67.43281186666667,34.4714,15.36916,306,2019,34.4714,-10728349.956
-46.55813330555555,-67.43281186944446,34.4716,15.36944,306,2019,34.4716,-10728186.942
-46.5581333111111,-67.43281186944446,34.4715,15.36972,306,2019,34.4715,-10728023.990
-46.55813332222222,-67.43281186944446,34.4714,15.37000,306,2019,34.4714,-10727860.982
-46.558133325,-67.43281186944446,34.4711,15.37028,306,2019,34.4711,-10727697.983
-46.55813332777777,-67.43281186666667,34.4699,15.37055,306,2019,34.4699,-10727535.116
-46.55813333055555,-67.43281186388889,34.4687,15.37083,306,2019,34.4687,-10727372.322
-46.558133336111105,-67.43281186666667,34.4672,15.37111,306,2019,34.4672,-10727209.537
-46.558133341666654,-67.43281186666667,34.4652,15.37139,306,2019,34.4652,-10727046.756
-46.55813334722221,-67.43281186666667,34.4628,15.37166,306,2019,34.4628,-10726884.052
-46.55813334722221,-67.43281187500001,34.4612,15.37194,306,2019,34.4612,-10726721.393
-46.55813334999999,-67.43281188611111,34.4599,15.37222,306,2019,34.4599,-10726558.756
-46.558133352777766,-67.43281189166667,34.4584,15.37250,306,2019,34.4584,-10726396.170
-46.558133352777766,-67.43281189722222,34.4565,15.37278,306,2019,34.4565,-10726234.424
-46.558133352777766,-67.43281190555554,34.4551,15.37305,306,2019,34.4551,-10726072.992
-46.558133358333336,-67.43281190833333,34.4538,15.37333,306,2019,34.4538,-10725910.463
-46.558133363888885,-67.43281191666668,34.4528,15.37361,306,2019,34.4528,-10725747.823
-46.55813336944444,-67.43281192222224,34.4515,15.37389,306,2019,34.4515,-10725585.467
-46.55813337499999,-67.43281192777778,34.4505,15.37416,306,2019,34.4505,-10725422.146
-46.558133380555546,-67.4328119388889,34.4497,15.37444,306,2019,34.4497,-10725258.693
-46.55813338333333,-67.43281195,34.4488,15.37472,306,2019,34.4488,-10725094.864
-46.558133386111116,-67.43281196388891,34.4487,15.37500,306,2019,34.4487,-10724930.773
-46.55813338888888,-67.432811975,34.4484,15.37528,306,2019,34.4484,-10724766.827
-46.558133391666665,-67.4328119888889,34.448,15.37555,306,2019,34.4480,-10724603.106
-46.558133391666665,-67.43281199444444,34.4476,15.37583,306,2019,34.4476,-10724439.397
-46.558133386111116,-67.432812,34.4466,15.37611,306,2019,34.4466,-10724275.773
-46.558133380555546,-67.43281200833334,34.4457,15.37639,306,2019,34.4457,-10724112.102
-46.55813337499999,-67.43281201388889,34.445,15.37666,306,2019,34.4450,-10723948.653
-46.558133372222215,-67.43281202222222,34.4441,15.37694,306,2019,34.4441,-10723785.166
-46.55813336944444,-67.43281203333335,34.4433,15.37722,306,2019,34.4433,-10723621.745
-46.558133363888885,-67.43281204166665,34.4426,15.37750,306,2019,34.4426,-10723458.326
-46.55813336111112,-67.43281205,34.4418,15.37778,306,2019,34.4418,-10723294.979
-46.558133358333336,-67.43281205833337,34.4411,15.37805,306,2019,34.4411,-10723131.684
-46.558133358333336,-67.43281206388889,34.44,15.37833,306,2019,34.4400,-10722968.375
-46.558133358333336,-67.43281206666668,34.4387,15.37861,306,2019,34.4387,-10722805.121
-46.558133355555555,-67.43281206666668,34.4367,15.37889,306,2019,34.4367,-10722641.994
-46.558133352777766,-67.43281206111114,34.4341,15.37916,306,2019,34.4341,-10722478.905
-46.558133352777766,-67.43281205555557,34.4311,15.37944,306,2019,34.4311,-10722315.837
-46.558133355555555,-67.43281205,34.4281,15.37972,306,2019,34.4281,-10722152.713
-46.558133355555555,-67.43281204722221,34.4248,15.38000,306,2019,34.4248,-10721989.677
-46.558133355555555,-67.43281204166665,34.4215,15.38028,306,2019,34.4215,-10721826.705
-46.558133352777766,-67.43281203611113,34.4178,15.38055,306,2019,34.4178,-10721663.705
-46.558133355555555,-67.43281202777779,34.4145,15.38083,306,2019,34.4145,-10721500.795
-46.558133355555555,-67.43281201944446,34.4113,15.38111,306,2019,34.4113,-10721338.014
-46.55813334999999,-67.43281201111111,34.4092,15.38139,306,2019,34.4092,-10721175.935
-46.55813334722221,-67.43281200555556,34.4074,15.38166,306,2019,34.4074,-10721013.578
-46.558133341666654,-67.432812,34.4052,15.38194,306,2019,34.4052,-10720851.212
-46.55813333888889,-67.43281199444444,34.4029,15.38222,306,2019,34.4029,-10720688.363
-46.558133336111105,-67.43281199166667,34.4006,15.38250,306,2019,34.4006,-10720525.286
-46.55813333888889,-67.43281198611112,34.3984,15.38278,306,2019,34.3984,-10720362.210
-46.55813333888889,-67.43281198333334,34.3968,15.38305,306,2019,34.3968,-10720199.082
-46.55813333888889,-67.43281198333334,34.3951,15.38333,306,2019,34.3951,-10720036.419
-46.55813333333333,-67.43281198055556,34.3936,15.38361,306,2019,34.3936,-10719873.272
-46.55813333055555,-67.43281198055556,34.3919,15.38389,306,2019,34.3919,-10719710.346
-46.55813332777777,-67.43281198333334,34.3908,15.38416,306,2019,34.3908,-10719547.064
-46.55813332777777,-67.43281198611112,34.3897,15.38444,306,2019,34.3897,-10719383.700
-46.55813333055555,-67.4328119888889,34.3891,15.38472,306,2019,34.3891,-10719219.934
-46.55813332777777,-67.43281198611112,34.3887,15.38500,306,2019,34.3887,-10719056.162
-46.55813332777777,-67.43281198611112,34.3881,15.38528,306,2019,34.3881,-10718892.374
-46.558133336111105,-67.43281198611112,34.3881,15.38555,306,2019,34.3881,-10718728.682
-46.558133344444435,-67.43281198611112,34.3881,15.38583,306,2019,34.3881,-10718565.197
-46.55813334999999,-67.43281198333334,34.388,15.38611,306,2019,34.3880,-10718401.906
-46.558133352777766,-67.43281198611112,34.3882,15.38639,306,2019,34.3882,-10718238.632
-46.558133358333336,-67.43281199166667,34.3888,15.38666,306,2019,34.3888,-10718075.412
-46.558133363888885,-67.432812,34.3902,15.38694,306,2019,34.3902,-10717912.349
-46.55813336944444,-67.43281200555556,34.3914,15.38722,306,2019,34.3914,-10717749.417
-46.55813337499999,-67.43281200833334,34.3922,15.38750,306,2019,34.3922,-10717586.601
-46.558133372222215,-67.43281200833334,34.3931,15.38778,306,2019,34.3931,-10717423.758
-46.55813337499999,-67.43281200833334,34.3936,15.38805,306,2019,34.3936,-10717261.051
-46.55813337499999,-67.43281200833334,34.3942,15.38833,306,2019,34.3942,-10717098.318
-46.55813337499999,-67.43281201111111,34.3952,15.38861,306,2019,34.3952,-10716935.599
-46.558133372222215,-67.43281201388889,34.3963,15.38889,306,2019,34.3963,-10716772.969
-46.55813336944444,-67.43281201666667,34.3974,15.38916,306,2019,34.3974,-10716610.296
-46.55813336666667,-67.43281201944446,34.3979,15.38944,306,2019,34.3979,-10716447.674
-46.558133363888885,-67.43281202222222,34.3983,15.38972,306,2019,34.3983,-10716285.097
-46.55813336111112,-67.43281202777779,34.3984,15.39000,306,2019,34.3984,-10716123.158
-46.55813336111112,-67.43281202777779,34.3981,15.39027,306,2019,34.3981,-10715960.973
-46.558133358333336,-67.432812025,34.397,15.39055,306,2019,34.3970,-10715799.191
-46.55813336111112,-67.432812025,34.396,15.39083,306,2019,34.3960,-10715636.927
-46.558133363888885,-67.432812025,34.3949,15.39111,306,2019,34.3949,-10715474.717
-46.558133363888885,-67.43281202777779,34.3944,15.39139,306,2019,34.3944,-10715312.728
-46.55813336666667,-67.43281202777779,34.3939,15.39166,306,2019,34.3939,-10715149.866
-46.55813336944444,-67.432812025,34.3936,15.39194,306,2019,34.3936,-10714987.230
-46.55813336944444,-67.43281201944446,34.3931,15.39222,306,2019,34.3931,-10714824.204
-46.55813336666667,-67.43281201388889,34.3931,15.39250,306,2019,34.3931,-10714660.769
-46.558133363888885,-67.43281201111111,34.3925,15.39278,306,2019,34.3925,-10714497.333
-46.55813336111112,-67.43281200833334,34.3919,15.39305,306,2019,34.3919,-10714333.988
-46.558133352777766,-67.43281200555556,34.3916,15.39333,306,2019,34.3916,-10714170.806
-46.55813334999999,-67.4328120027778,34.3911,15.39361,306,2019,34.3911,-10714007.922
-46.558133344444435,-67.43281199444444,34.3903,15.39389,306,2019,34.3903,-10713845.031
-46.55813333333333,-67.4328119888889,34.3891,15.39416,306,2019,34.3891,-10713682.169
-46.558133325,-67.43281198611112,34.3882,15.39444,306,2019,34.3882,-10713519.333
